uuid,country,city,type,subtype,street,speed,confidence,x,y
9698d021-8ceb-4235-b9c1-b5cd714fa483,CI,,JAM,JAM_STAND_STILL_TRAFFIC,Autopista Vespucio Oriente,0,0,-70.582919,-33.417983
97e4c431-da5e-4627-8dd8-14d11d397fb3,CI,Vitacura,JAM,JAM_STAND_STILL_TRAFFIC,Francisco de Aguirre,0,0,-70.59352,-33.393493
d0c74c13-5d4c-4532-b13b-f9e080977570,CI,Las Condes,JAM,,Av. Alonso de Córdova,0,0,-70.577193,-33.405988
3872e1df-3953-49d7-a691-238be152fbce,CI,Las Condes,JAM,JAM_HEAVY_TRAFFIC,Av. Cristóbal Colón,0,0,-70.565979,-33.416983
f37abb94-ee31-4ad4-bd23-742204154f9f,CI,Las Condes,JAM,JAM_HEAVY_TRAFFIC,Kennedy Oriente / Centro comercial,0,0,-70.586034,-33.40517
aaf75540-5673-4ffc-bf61-03156604eeae,CI,,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Autopista Vespucio Norte,0,0,-70.656305,-33.376455
3982e78f-b55d-4cbd-b318-2082f8d7c3cc,CI,Las Condes,JAM,JAM_STAND_STILL_TRAFFIC,Kennedy lateral,0,0,-70.548899,-33.390343
cedbc5a7-bdf2-410f-adc1-6470950bbf94,CI,,JAM,JAM_STAND_STILL_TRAFFIC,Túnel San Cristóbal,0,0,-70.614672,-33.413693
2ff40d12-7d66-441f-bfdc-9bae47e75954,CI,Recoleta,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Av. Recoleta,0,0,-70.642342,-33.389598
e8d2fbde-e993-440f-a35b-4d64ef127c28,CI,Recoleta,POLICE,,Víctor Cuccuini,0,0,-70.639461,-33.40413
90c30121-6d5a-44fc-b57a-af1f43da4634,CI,Recoleta,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Av. Recoleta,0,0,-70.642481,-33.392012
991b543c-4cfd-405c-9f0e-c136a8a52201,CI,Vitacura,JAM,,,0,0,-70.601521,-33.386584
c94c5760-a31f-43b3-9d99-dd25190f7b1e,CI,Las Condes,JAM,JAM_HEAVY_TRAFFIC,Av. Cristóbal Colón,0,0,-70.554812,-33.41818
8e421e2d-91d7-4eaf-a663-233fb050213f,CI,Providencia,JAM,JAM_STAND_STILL_TRAFFIC,Av. Costanera Andrés Bello,0,0,-70.609367,-33.418841
4c967cea-aaed-4481-9962-1bee8ecd4025,CI,Las Condes,JAM,JAM_STAND_STILL_TRAFFIC,Av. Presidente Riesco,0,0,-70.593614,-33.41237
c3b298b8-64cb-4319-b4e5-eb26e903d46f,CI,Vitacura,HAZARD,HAZARD_ON_ROAD_OBJECT,Salida 8A > Vespucio / Retorno,0,0,-70.596641,-33.387455
4ba16c37-b49f-4d7c-a798-7236bb0bc4b0,CI,Providencia,JAM,JAM_HEAVY_TRAFFIC,Av. Costanera Andrés Bello,0,0,-70.608999,-33.418494
5f8e4574-e030-4387-beb1-abd6861b15d1,CI,Las Condes,JAM,JAM_HEAVY_TRAFFIC,Av. Américo Vespucio Norte,0,0,-70.584939,-33.413347
9d90b74f-2cd4-492b-a7aa-be9e9f5d3352,CI,Las Condes,JAM,JAM_HEAVY_TRAFFIC,Av. Cristóbal Colón,0,0,-70.553964,-33.41834
a6c44f15-6b30-4088-90df-532ff84ed822,CI,,JAM,JAM_STAND_STILL_TRAFFIC,Acceso Costanera > Poniente,0,0,-70.599109,-33.38904
01db7d58-5d3c-47de-9784-121951d5b238,CI,Las Condes,ACCIDENT,,La Capitania,0,0,-70.56614,-33.417647
4250d618-61cf-4e9d-8664-6619e2bd630b,CI,,ROAD_CLOSED,ROAD_CLOSED_EVENT,Salida Vespucio Sur,0,0,-70.599934,-33.390061
6b5ff052-cc3d-40d8-8569-0942a8a436c6,CI,Las Condes,JAM,,Ebro,0,0,-70.602107,-33.415215
522f0e9e-fa47-41b3-be2d-cc3f2ddb7818,CI,Las Condes,JAM,JAM_STAND_STILL_TRAFFIC,Gilberto Fuenzalida,0,0,-70.543509,-33.392044
1c7e34d2-2155-4ee6-ae05-c6c4ec19ac98,CI,Las Condes,JAM,JAM_HEAVY_TRAFFIC,Av. Cristóbal Colón,0,0,-70.553495,-33.418356
eb442548-624e-4951-9c3a-4791f46e3843,CI,Providencia,JAM,JAM_STAND_STILL_TRAFFIC,Av. Costanera Andrés Bello,0,0,-70.608052,-33.417555
d91d9eaa-8ad5-4d9f-8840-b311fbe542bb,CI,Providencia,JAM,JAM_STAND_STILL_TRAFFIC,Av. Costanera Andrés Bello,0,0,-70.607294,-33.416683
0af43f51-62a5-49ce-bc9e-98e54ff330ac,CI,Renca,JAM,JAM_STAND_STILL_TRAFFIC,Colón,0,0,-70.69362,-33.399234
b6aa05d7-2a3b-479a-aa47-4711a6347cc6,CI,Las Condes,JAM,JAM_STAND_STILL_TRAFFIC,Av. Vitacura,0,0,-70.60113,-33.408706
267c7837-21ba-41bb-9bba-09eded8d4fa8,CI,Vitacura,JAM,JAM_HEAVY_TRAFFIC,Retorno,0,0,-70.600203,-33.387942
c838d43d-cdcc-4299-b441-99f2f81241e8,CI,,JAM,JAM_STAND_STILL_TRAFFIC,Salida 24 > Carrascal,0,0,-70.722454,-33.410352
f1637817-ee37-41ef-a2f2-8840bc21b0c3,CI,Providencia,JAM,JAM_STAND_STILL_TRAFFIC,Puente Suecia,0,0,-70.609959,-33.418208
1e1e6d5c-bb1d-4de6-aabe-053c471a5153,CI,Vitacura,JAM,JAM_HEAVY_TRAFFIC,Santa Cruz,0,0,-70.600157,-33.388242
487f9652-49a1-4226-bf76-cd56bc482510,CI,Conchalí,JAM,JAM_HEAVY_TRAFFIC,Av. Los Zapadores,0,0,-70.681022,-33.38664
8b03954e-393e-4f8a-a64f-3499669f6646,CI,Las Condes,POLICE,,Cerro Colorado,0,0,-70.577269,-33.402987
0a096875-de8c-42fb-a93b-1ff97f1b98de,CI,Las Condes,JAM,JAM_STAND_STILL_TRAFFIC,Av. Apoquindo,0,0,-70.565042,-33.408101
9f38d93f-b1c0-4032-befc-4b66cf445288,CI,Renca,JAM,JAM_STAND_STILL_TRAFFIC,Av. Dorsal,0,0,-70.6951,-33.399994
38051d27-2ffd-490a-b8d7-454a0f0ac42d,CI,Independencia,POLICE,,Av. Fermín Vivaceta,0,0,-70.663792,-33.417381
9dba2ec6-e392-4f61-833b-56182369aa0c,CI,,JAM,JAM_STAND_STILL_TRAFFIC,Autopista Costanera Norte,0,0,-70.599196,-33.38962
48bda032-2460-4676-acc4-c64cefd7e5a8,CI,Las Condes,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Martín de Zamora,0,0,-70.573611,-33.417261
5d82ccf0-76ee-4860-825a-79993f89adeb,CI,,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Autopista Vespucio Norte,0,0,-70.616776,-33.397657
5707a181-15d0-4a15-b931-79272a2c4995,CI,Independencia,CHIT_CHAT,,Av. Fermín Vivaceta,0,0,-70.663735,-33.417596
739cbadf-b5e0-4717-be50-c5f2cc2499da,CI,Conchalí,JAM,,Bajos de Jiménez,0,0,-70.681436,-33.401801
c33cbcd7-e694-4707-957d-baee5580df81,CI,,JAM,JAM_STAND_STILL_TRAFFIC,Salida Vespucio Norte / La Pirámide,0,0,-70.598623,-33.388807
fdf34d21-90a8-4e79-a400-e3850ffb378c,CI,Providencia,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Av. Costanera Andrés Bello,0,0,-70.606844,-33.416111
f78e8666-fad4-4aa8-840a-b67fb7e8f8b1,CI,,JAM,JAM_STAND_STILL_TRAFFIC,Camino La Pirámide,0,0,-70.602898,-33.386046
f763c29b-1587-4347-970d-6f318f0b4f5c,CI,Las Condes,JAM,JAM_HEAVY_TRAFFIC,Av. Américo Vespucio Norte,0,0,-70.587438,-33.40876
47b41ba1-a02d-4849-955f-6f955462d3a6,CI,,JAM,JAM_STAND_STILL_TRAFFIC,Camino La Pirámide,0,0,-70.602137,-33.386156
14bdaf17-bf68-432b-917a-bb0ef87db13c,CI,Vitacura,JAM,JAM_HEAVY_TRAFFIC,Av. Vitacura,0,0,-70.600916,-33.408507
93c242f1-871b-4549-8bac-7618cc5e671b,CI,,JAM,,Puente Los Suspiros,0,0,-70.705259,-33.408101
9d55cab2-acd3-466b-9bca-da815866e729,CI,Vitacura,JAM,JAM_HEAVY_TRAFFIC,Av. Vitacura,0,0,-70.598134,-33.405731
c6bd5a8c-a33b-4d6b-89d5-8ab75d6fce63,CI,Vitacura,JAM,JAM_HEAVY_TRAFFIC,Av. Santa María,0,0,-70.595832,-33.386764
441139d3-9402-45fb-a131-45e7ed014aba,CI,Huechuraba,JAM,JAM_HEAVY_TRAFFIC,Av. El Salto,0,0,-70.624148,-33.392035
4145a8d9-67f1-41c7-a810-d845deb9a350,CI,Vitacura,HAZARD,HAZARD_ON_ROAD,Luis Carrera,0,0,-70.591182,-33.387289
9c79a4c3-4e63-468e-a46a-adfc299160c2,CI,Las Condes,JAM,JAM_HEAVY_TRAFFIC,Av. Padre Hurtado,0,0,-70.544803,-33.394998
47d6ea51-35cb-4cc1-a170-490b13634134,CI,Conchalí,JAM,JAM_HEAVY_TRAFFIC,La Palmilla,0,0,-70.667136,-33.396219
618ef0ac-e4b1-43b6-8f50-16679073eb59,CI,Renca,JAM,,Av. Presidente Eduardo Frei Montalva,0,0,-70.679695,-33.412379
2e962e2c-3b6e-4827-84a8-4b36e525c2df,CI,Conchalí,HAZARD,HAZARD_ON_ROAD_POT_HOLE,La Palmilla,0,0,-70.668357,-33.391657
b247069f-5b6b-4748-ac18-6a1aafdce917,CI,Las Condes,JAM,JAM_STAND_STILL_TRAFFIC,Isidora Goyenechea,0,0,-70.601592,-33.414008
a4b21806-3412-4f0a-af22-bee2d65ecb70,CI,Huechuraba,JAM,JAM_HEAVY_TRAFFIC,El Rosal,0,0,-70.651324,-33.375551
f0f5559d-c941-43e1-b70d-98057cd2621e,CI,Las Condes,JAM,JAM_STAND_STILL_TRAFFIC,Rosario Norte,0,0,-70.572202,-33.405852
11ff2dc1-7969-47d5-ade1-68c98118d410,CI,Recoleta,JAM,,Av. El Salto,0,0,-70.638428,-33.413086
9a6cccd7-fce0-4b20-b01a-fdbb0273a655,CI,Las Condes,JAM,JAM_STAND_STILL_TRAFFIC,Isidora Goyenechea,0,0,-70.602817,-33.4139
12ea05c1-54a2-4fda-935a-00cf6623e217,CI,Las Condes,POLICE,,Napoleón,0,0,-70.595663,-33.417749
a424d0f3-593e-4f1d-8a8a-a620589581cf,CI,,CHIT_CHAT,,Camino La Pirámide,0,0,-70.601898,-33.386242
004f4658-c64e-432f-9341-9166833cd4fb,CI,Las Condes,JAM,JAM_STAND_STILL_TRAFFIC,Av. Vitacura,0,0,-70.602902,-33.412083
b7c135b8-a066-4a01-a70a-55148df15067,CI,,HAZARD,HAZARD_ON_ROAD_OBJECT,Autopista Kennedy,0,0,-70.577126,-33.400323
eba91795-5849-41b4-9493-e0bc2f0a8cb6,CI,Vitacura,JAM,JAM_STAND_STILL_TRAFFIC,,0,0,-70.601586,-33.386561
a917f4e3-1d95-4e64-985b-b958da91c31b,CI,Vitacura,JAM,JAM_HEAVY_TRAFFIC,Av. Manquehue Norte,0,0,-70.575405,-33.388044
e917d648-c751-48a1-88ed-352e7d1aa997,CI,Huechuraba,POLICE,,Camino al Bosque de Santiago,0,0,-70.620604,-33.381144
7f33ca91-cae4-4a9c-929b-4771522a4025,CI,Vitacura,JAM,JAM_STAND_STILL_TRAFFIC,Gran Vía,0,0,-70.561132,-33.375495
eda63254-e251-47ad-9e30-3621aa0e9ed8,CI,Renca,JAM,JAM_HEAVY_TRAFFIC,Av. Dorsal,0,0,-70.688275,-33.40233
c3addb45-94b5-488e-9656-d9abf349711c,CI,,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Puente Los Suspiros,0,0,-70.705597,-33.407573
8248b1ef-4405-469e-a7b7-746e794fb6df,CI,Las Condes,HAZARD,HAZARD_ON_ROAD,Av. Vitacura,0,0,-70.601366,-33.408925
0fda9b09-4889-4649-b1c5-c54aa2dea745,CI,Vitacura,JAM,JAM_STAND_STILL_TRAFFIC,Santa Cruz,0,0,-70.601086,-33.386837
20eeb88c-075c-4136-a8cf-9d62ee0930f7,CI,Vitacura,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Santa Cruz,0,0,-70.601055,-33.386905
f99985ea-3e31-42c1-9bc9-54d571aa3cf8,CI,Independencia,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Belisario Prats,0,0,-70.654415,-33.413992
66260241-ef80-429d-b3f0-d120f9f81ddc,CI,Las Condes,JAM,JAM_STAND_STILL_TRAFFIC,Cerro El Plomo,0,0,-70.573958,-33.405762
9f079dde-01c4-4bfa-9423-c32aabbc0cc4,CI,Independencia,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Belisario Prats,0,0,-70.654445,-33.412084
257d1147-a412-4eb9-a6e3-f44cc90cdcd1,CI,Las Condes,JAM,JAM_HEAVY_TRAFFIC,Av. Apoquindo,0,0,-70.586771,-33.414738
83094b93-9c94-4245-bc75-84ca0d8ff5fe,CI,Vitacura,JAM,JAM_STAND_STILL_TRAFFIC,Santa Cruz,0,0,-70.600842,-33.38756
59ae5623-d4d9-48e7-bdd6-85de68a61d5d,CI,Vitacura,JAM,JAM_STAND_STILL_TRAFFIC,Av. Santa María,0,0,-70.569056,-33.377001
19231b09-b3b5-49dd-bd76-dd237aaf1608,CI,Las Condes,JAM,JAM_STAND_STILL_TRAFFIC,Augusto Leguía Norte,0,0,-70.597728,-33.413551
49d92aa0-c6c3-41b7-841e-4e3e4d563654,CI,Las Condes,JAM,JAM_HEAVY_TRAFFIC,Av. Alonso de Córdova,0,0,-70.575923,-33.40627
d8b60a01-1178-4c36-b3cb-a189a1e57755,CI,Providencia,JAM,JAM_HEAVY_TRAFFIC,Bucarest,0,0,-70.608764,-33.418753
098adbd9-d895-4aee-b103-e10237184873,CI,Las Condes,JAM,JAM_HEAVY_TRAFFIC,Gerónimo de Alderete,0,0,-70.561136,-33.395674
65d2adf4-0121-4467-976b-91ce90dcb17b,CI,Renca,JAM,JAM_HEAVY_TRAFFIC,Av. Dorsal,0,0,-70.686258,-33.402793
f862639b-0fd0-4fb7-9601-b5f27d913c45,CI,Las Condes,JAM,JAM_HEAVY_TRAFFIC,Av. Apoquindo,0,0,-70.577837,-33.41187
f4c0fbdd-66c1-4ad9-beb8-afe6e8d73e51,CI,,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Autopista Vespucio Norte,0,0,-70.630842,-33.390217
47dfbf62-9792-4143-a0b8-504bfd885fce,CI,Vitacura,JAM,JAM_STAND_STILL_TRAFFIC,Santa Cruz,0,0,-70.599598,-33.388606
90ae492e-20e2-4b86-8f01-753b8f36fadb,CI,Vitacura,JAM,JAM_STAND_STILL_TRAFFIC,Puente Lo Curro,0,0,-70.569588,-33.378445
5dadd4a1-2e53-4fc7-98ef-9e89bdc94594,CI,Las Condes,JAM,JAM_STAND_STILL_TRAFFIC,Av. Presidente Riesco,0,0,-70.590946,-33.411791
10fe7ecd-8fc7-4f23-b3dc-5e2cdab12b6f,CI,Vitacura,CHIT_CHAT,,Santa Cruz,0,0,-70.599555,-33.388309
7a796ffa-48d4-49c9-a699-bc6751d2f50a,CI,Independencia,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Av. Fermín Vivaceta,0,0,-70.670276,-33.403021
d76b0ea9-31b4-410e-8851-ae1cedf863a1,CI,Vitacura,JAM,JAM_STAND_STILL_TRAFFIC,Av. Vitacura,0,0,-70.573502,-33.39135
261aca95-2c37-4d6a-a88c-173af8f725a9,CI,,JAM,JAM_HEAVY_TRAFFIC,Salida Presidente Riesco > Oriente,0,0,-70.605426,-33.41046
6a18037c-f010-4e4e-99fd-545ad4e62d70,CI,Las Condes,JAM,JAM_HEAVY_TRAFFIC,Av. Alonso de Córdova,0,0,-70.577658,-33.405901
f6fade26-db40-46cf-9e4d-333b0a903fb1,CI,Providencia,JAM,JAM_STAND_STILL_TRAFFIC,Av. Nueva Providencia,0,0,-70.603252,-33.417596
c6fa122d-5299-4469-96f3-95e39ed9ee3e,CI,,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Salida 11a > Presidente Riesco,0,0,-70.606918,-33.412393
4fe5cbd1-d32e-4a93-bcf4-b0c933da9a89,CI,Conchalí,JAM,JAM_STAND_STILL_TRAFFIC,Av. Presidente Eduardo Frei Montalva,0,0,-70.692098,-33.384998
1d7158e7-fa64-4968-ab2a-2cb05c8bccc6,CI,Las Condes,JAM,JAM_STAND_STILL_TRAFFIC,Napoleón,0,0,-70.599051,-33.418605
2b014d5d-40f0-40ee-9820-a6de0e91562a,CI,Las Condes,JAM,JAM_STAND_STILL_TRAFFIC,Av. Vitacura,0,0,-70.604069,-33.415396
a0827884-4e67-46d4-8e52-387a3c0dee07,CI,Conchalí,POLICE,,Av. Presidente Eduardo Frei Montalva,0,0,-70.688888,-33.390779
4d73cdec-c423-441f-85f9-9ae6d3ec7b9d,CI,Las Condes,CHIT_CHAT,,Cerro Colorado,0,0,-70.577412,-33.403046
85b8e9ba-24b3-42fe-b341-cd6e93fcfd9f,CI,Recoleta,POLICE,,Av. Einstein,0,0,-70.641504,-33.406458
79a9f976-daf3-4afe-8e46-59f2dc3abddc,CI,Vitacura,JAM,JAM_STAND_STILL_TRAFFIC,Av. Américo Vespucio Norte,0,0,-70.592791,-33.392673
4e55f1d1-6bfb-43de-b7f3-0fe9f7464aa8,CI,,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Autopista Central,0,0,-70.680057,-33.408613
7d6ad084-a533-4a69-af5c-5620b1674eef,CI,Las Condes,JAM,JAM_HEAVY_TRAFFIC,Av. El Bosque Norte,0,0,-70.600302,-33.416773
0a3ad601-ac02-488b-aa7d-71f7c073d71f,CI,,JAM,JAM_STAND_STILL_TRAFFIC,Autopista Kennedy,0,0,-70.580632,-33.401605
ae887eb5-5f6b-4535-871e-5678d879cdcd,CI,Independencia,JAM,,San José,0,0,-70.652758,-33.417146
2eb5aa5c-f151-4cbd-a63d-62284ef54d3c,CI,Las Condes,JAM,JAM_HEAVY_TRAFFIC,Av. Vitacura,0,0,-70.603988,-33.415152
c590cb55-f870-42ad-a111-df72506e89da,CI,Las Condes,JAM,JAM_HEAVY_TRAFFIC,Caletera Av. Américo Vespucio Sur,0,0,-70.584594,-33.414032
394f062d-4d6e-4594-a83d-77dec266c334,CI,Las Condes,JAM,JAM_HEAVY_TRAFFIC,Av. Padre Hurtado,0,0,-70.544111,-33.404055
be9e8f83-cffa-45f7-b033-2564ff59015c,CI,Las Condes,JAM,JAM_STAND_STILL_TRAFFIC,Av. Presidente Riesco,0,0,-70.587784,-33.410884
8d0d8c26-dab1-429a-ba07-bf8d5d37289b,CI,Las Condes,JAM,JAM_HEAVY_TRAFFIC,Av. Américo Vespucio Norte,0,0,-70.584785,-33.413587
c5a20e97-abf8-462a-9b62-5f9098a52324,CI,,JAM,JAM_HEAVY_TRAFFIC,Autopista Central,0,0,-70.695311,-33.377473
6d2c576c-be47-439f-9c75-2e6b42634eb4,CI,,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Autopista Vespucio Norte,0,0,-70.628808,-33.391655
91ccbfaf-6dd2-487c-a63e-86c3a7a5bad8,CI,Las Condes,JAM,JAM_HEAVY_TRAFFIC,Tomás Moro,0,0,-70.553259,-33.417057
e0116c9b-a4b6-43ab-b6ce-b619b7096266,CI,Vitacura,POLICE,,Av. Luis Pasteur,0,0,-70.57028,-33.380068
efb9b687-0235-4daf-b641-e992998dd2cb,CI,Las Condes,JAM,JAM_STAND_STILL_TRAFFIC,Los Militares,0,0,-70.563887,-33.403092
ca5a4154-9af3-48ae-b949-1b0b3b090a73,CI,Vitacura,JAM,JAM_STAND_STILL_TRAFFIC,Costanera Sur,0,0,-70.604474,-33.408389
36d022a2-1ac9-4950-8484-cd71d6476fb9,CI,,JAM,JAM_HEAVY_TRAFFIC,Autopista Vespucio Norte,0,0,-70.643865,-33.381208
f4c33535-6297-4157-b214-6883d1b0482f,CI,Las Condes,JAM,JAM_HEAVY_TRAFFIC,Av. Américo Vespucio Norte,0,0,-70.585229,-33.412581
0bf8479b-158e-4497-bc81-04f5fc45b0d9,CI,Vitacura,JAM,JAM_STAND_STILL_TRAFFIC,Av. Presidente Kennedy,0,0,-70.598707,-33.407808
ae0c4962-ee81-494e-b80e-e3551bd86125,CI,Vitacura,JAM,JAM_STAND_STILL_TRAFFIC,Armando Jaramillo,0,0,-70.595091,-33.403609
404be373-bd82-4070-b027-7d6839bda90f,CI,Independencia,JAM,JAM_HEAVY_TRAFFIC,Profesor Zañartu,0,0,-70.652944,-33.417567
c70b70f9-297e-4039-873e-71797416897c,CI,Las Condes,JAM,JAM_HEAVY_TRAFFIC,Av. Vitacura,0,0,-70.60427,-33.415927
e61af927-7cd9-4bc0-915f-2ad0ae3a10a3,CI,Las Condes,JAM,JAM_HEAVY_TRAFFIC,Av. Américo Vespucio Norte,0,0,-70.585802,-33.4114
d1fa09cc-bb13-4f1d-8ce8-97dade1a8676,CI,Vitacura,JAM,JAM_HEAVY_TRAFFIC,Av. San Josemaría Escrivá de Balaguer,0,0,-70.59557,-33.389108
83502b8e-5f08-4e3e-a682-d398b14e6325,CI,Independencia,JAM,JAM_STAND_STILL_TRAFFIC,Av. Domingo Santa María,0,0,-70.664896,-33.415591
b5594e53-bf74-4eab-ba18-15e7ea5843bf,CI,,JAM,JAM_HEAVY_TRAFFIC,Autopista Costanera Norte,0,0,-70.586777,-33.381822
5f45573b-b308-455a-99a4-16b6628e4e48,CI,,JAM,JAM_STAND_STILL_TRAFFIC,Túnel San Cristóbal,0,0,-70.616287,-33.398055
9c23d601-6d44-4b80-bdbd-d89ddfb64a26,CI,,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Acceso Costanera Sur,0,0,-70.598997,-33.40796
0830cc57-3435-4257-b623-8205561a4090,CI,Vitacura,JAM,JAM_STAND_STILL_TRAFFIC,Las Hualtatas,0,0,-70.572756,-33.394998
8a484f29-06cf-4e9b-b545-76d9d96494b7,CI,,JAM,,Autopista Vespucio Oriente,0,0,-70.612205,-33.397101
66edb988-08da-4dc2-8a57-62561af22d6e,CI,,JAM,,Autopista Vespucio Oriente,0,0,-70.613075,-33.397799
3f4c33d5-1b53-408f-874c-32f74a5566ce,CI,Renca,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Puerto Montt,0,0,-70.693851,-33.394008
3f8d846b-5106-4bc9-8fa2-24d574fd9f66,CI,Las Condes,JAM,JAM_STAND_STILL_TRAFFIC,Costanera Sur,0,0,-70.605306,-33.410579
9e40f20f-904c-4b54-a7af-a586e7fb3b99,CI,Las Condes,JAM,JAM_HEAVY_TRAFFIC,Vicente Huidobro,0,0,-70.553178,-33.397382
02d640c9-827b-4e54-89a4-c6e282a9fc4c,CI,Conchalí,JAM,JAM_STAND_STILL_TRAFFIC,Av. Dorsal,0,0,-70.666109,-33.397056
1262a2ff-2bad-4301-99cd-147c66d601da,CI,Conchalí,JAM,,Av. Cardenal José María Caro,0,0,-70.687574,-33.374032
e768fe1d-d368-4b70-a68f-ea57c7af3089,CI,Las Condes,JAM,JAM_HEAVY_TRAFFIC,Av. Américo Vespucio Norte,0,0,-70.586506,-33.405001
fa41d73c-c198-49b4-bda7-e04e24ca1115,CI,Las Condes,JAM,,Sebastián Elcano,0,0,-70.572567,-33.417102
bad15923-163d-47f9-a647-04c71c09fd65,CI,,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Autopista Vespucio Norte,0,0,-70.629732,-33.391019
6fa8e491-b24b-4d83-a7c6-b84c2f9c760c,CI,Las Condes,JAM,JAM_HEAVY_TRAFFIC,Los Militares,0,0,-70.585445,-33.413832
1b71148d-fbc4-4dc4-a893-9962f0e5513d,CI,Vitacura,JAM,JAM_STAND_STILL_TRAFFIC,Av. Vitacura,0,0,-70.595567,-33.403483
254ece2c-7c9f-4c01-82dc-fbe75b364f0a,CI,Las Condes,JAM,JAM_STAND_STILL_TRAFFIC,Av. Vitacura,0,0,-70.603611,-33.414057
9f2e9a6d-7bc4-4f74-8404-592c00821e6d,CI,Las Condes,JAM,JAM_STAND_STILL_TRAFFIC,Encomenderos,0,0,-70.602734,-33.41652
1f3ff5d7-6ca3-4cd0-a876-d839c6970897,CI,Las Condes,POLICE,POLICE_HIDING,Cerro Colorado,0,0,-70.576259,-33.402563
cb9a7030-8e01-49da-9f98-ac388bcc9f30,CI,Las Condes,JAM,JAM_STAND_STILL_TRAFFIC,Brasilia,0,0,-70.566088,-33.398226
886b9803-d745-4b83-ad20-9e3a1d63d91f,CI,Conchalí,JAM,,Av. Cardenal José María Caro,0,0,-70.686905,-33.373953
e169d232-7186-4ef7-944a-2040dc2badc5,CI,Las Condes,JAM,JAM_STAND_STILL_TRAFFIC,Augusto Leguía Norte,0,0,-70.597654,-33.413204
b6f11288-c7a8-4216-9462-6ea8f697b868,CI,Las Condes,JAM,JAM_STAND_STILL_TRAFFIC,Av. Presidente Sebastián Piñera Echenique,0,0,-70.557122,-33.414856
edb875ef-adcb-4e04-8369-ca8801f444ac,CI,Huechuraba,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Av. El Salto,0,0,-70.62453,-33.393062
5965f23b-26d1-456a-922b-f76c329f92f7,CI,Las Condes,JAM,JAM_STAND_STILL_TRAFFIC,Av. Presidente Riesco,0,0,-70.566119,-33.398539
dbe3b1f2-afa9-472e-b6ad-1b0bc4cadc97,CI,Las Condes,JAM,JAM_HEAVY_TRAFFIC,Pehuén,0,0,-70.556533,-33.40841
22a407e3-a540-4497-9642-a9f10eb3893c,CI,Las Condes,JAM,JAM_STAND_STILL_TRAFFIC,Av. Apoquindo,0,0,-70.584528,-33.414115
4ccbb784-322a-4096-ade3-d153f8c09623,CI,Las Condes,JAM,JAM_STAND_STILL_TRAFFIC,Nuestra Señora del Rosario,0,0,-70.566238,-33.398815
a7117416-1edf-4dda-990f-7d67e20bfc51,CI,Las Condes,JAM,JAM_STAND_STILL_TRAFFIC,Paso bajo nivel Av. Manquehue,0,0,-70.567396,-33.408313
a9737833-0f68-4ae7-ae8b-06ea5529247b,CI,Independencia,JAM,JAM_HEAVY_TRAFFIC,Av. Domingo Santa María,0,0,-70.663347,-33.415649
c96f8acf-4982-4b01-b398-82e92913695e,CI,Las Condes,JAM,JAM_HEAVY_TRAFFIC,Los Militares,0,0,-70.561313,-33.40193
0c9b8fa7-6282-43a8-87a2-f1baedc36c5a,CI,,JAM,JAM_STAND_STILL_TRAFFIC,Autopista Vespucio Oriente,0,0,-70.587092,-33.409402
da5a0756-1427-4112-bae4-4faf50da21cb,CI,Las Condes,JAM,JAM_STAND_STILL_TRAFFIC,Av. Apoquindo,0,0,-70.572931,-33.41044
56e398a4-5aad-42c3-b008-e6d9bdf1015f,CI,Las Condes,JAM,JAM_STAND_STILL_TRAFFIC,Av. Vitacura,0,0,-70.603192,-33.412719
45ba225a-1aed-44a4-8aac-52039cc9c29d,CI,,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Autopista Central,0,0,-70.680014,-33.408913
645330ba-5827-48fb-a9e7-2e963918a987,CI,Recoleta,POLICE,,Estacionamiento,0,0,-70.651551,-33.402264
e78d734a-6743-407c-88be-66e4c353eaa3,CI,Las Condes,JAM,JAM_STAND_STILL_TRAFFIC,Augusto Leguía Norte,0,0,-70.597434,-33.416668
8c927568-4629-435e-98ee-d889a9ec425e,CI,Recoleta,JAM,,Estacionamiento,0,0,-70.65097,-33.402455
